TableName,ColumnName,Exists
ETCH2_MIN,True
ETCH2_MAX,True
ETCH3_MIN,True
ETCH3_MAX,True
SEQ,True
WO,True
DATE_OUT,True
SAP_BATCH_NO,True
REACTOR,True
REACTOR_TYPE,True
WFRS_OUT,True
WAFER_MM,True
CUST_NAME,True
CUST_NO,True
PART_NUM,True
PROD_SPEC_ID,True
SUB_PART_NUM,True
SUB_PART_MFG,True
LOT_NUM,True
THICK_MIN,True
THICK_TARGET,True
THICK_MAX,True
RES_MIN,True
RES_TARGET,True
RES_MAX,True
L80_THICK,True
L70_THICK,True
L60_THICK,True
L50_THICK,True
L40_THICK,True
L30_THICK,True
L20_THICK,True
L10_THICK,True
C_THICK,True
R10_THICK,True
R20_THICK,True
R30_THICK,True
R40_THICK,True
R50_THICK,True
R60_THICK,True
R70_THICK,True
R80_THICK,True
THICK_AVG,True
THICK_STDEV,True
L80_RES,True
L70_RES,True
L60_RES,True
L50_RES,True
L40_RES,True
L30_RES,True
L20_RES,True
L10_RES,True
C_RES,True
R10_RES,True
R20_RES,True
R30_RES,True
R40_RES,True
R50_RES,True
R60_RES,True
R70_RES,True
R80_RES,True
RES_AVG,True
RES_STDEV,True
THICK_TARGET_TOT,True
TW_PROD,True
CUST_TOT_REJ,True
LSL_TOT_REJ,True
CI_NO,True
MV_NO,True
INSP_VER_SIG,True
INSP_VER_SIG_DTM,True
MV_NO,True
CO_NO,True
ADDRESS,True
REACT_NO,True
MV_NO,True
ESC_START_DTM,True
SEQ,True
ENTRY_ID,True
ENTRY_DATE,True
DATE_CHANGED,True
TIME_CHANGED,True
A_LOT,True
P_LOT,True
TECH_SIG,True
SEQ,True
MV_NO,True
RATIOS,True
ID,True
DATE_ADDED,True
NEW_SIG_DTM,True
OLD_SIG_DTM,True
WO_NO,True
CASS_NO,True
SIG_PROFILE,True
SIGNATURE,True
CASS_ID_SAP,True
INV_WH_DESC,True
INV_LOC_DESC,True
INV_TOOL_ID,True
INV_LOCATION,True
CURR_LOCATION,True
MU_BOX,True
CURR_WFR_CNT,True
LOAD_WFR_CNT,True
MV_NO,True
WO_NO,True
PROC_STEP_NO,True
OUT_CASS_NO,True
MV_NO,True
NCR_NOS,True
NCR_STATUS,True
NCR_REJ_CNT,True
NCR_LOSS_BY,True
NCR_LOSS_STAGE,True
NCR_LOSS_DESC,True
NCR_LOSS_COMMENT,True
MV_NO,True
CO_NO,True
BILL_TO_ADDRESS,True
WO,True
MV_NO,True
RX_BY,True
SEQ,True
MV_NO,True
SUB_PART_NUMS,True
SUB_WAFER_MFG,True
WO_NO,True
PROC_STEP_NO,True
OUT_CASS_NO,True
MV_NO,True
MET_TEST,True
MET_TEST_DESC,True
MET_SLOT,True
MET_SLOT_DESC,True
MET_MIN,True
MET_MAX,True
MET_RESULT,True
MET_SIG,True
MET_SIG_DTM,True
TOOL_ID,True
MV_NO,True
CLASS,True
SEQ,True
MV_NO,True
CASS_ID_SAP,True
CI_NO,True
WO_NO,True
WO_STEP,True
CASS_NO,True
STAGE,True
RDS_NO,True
SPEC_BRIGHTLIGHT,True
SPEC_MICROSCOPE,True
SPEC_SURFSCAN,True
SPEC_SURFSCAN_RECIPE,True
SPEC_CLEAN_SUBOXIDE,True
SPEC_CLEAN_OXIDE_ANGSTROMS,True
SPEC_CLEAN_TOOL,True
SPEC_CLEAN_AKRION_RECIPE,True
SPEC_SURF_HAZE,True
SPEC_SURF_DEFECTS,True
SPEC_PITS,True
SPEC_MOUNDS,True
SPEC_BL_DEFECTS,True
SPEC_SPOTS,True
SPEC_FOV,True
SPEC_SCRATCHES,True
SPEC_SCRATCH_LEN,True
SPEC_LPD,True
SPEC_STACK_FAULTS,True
SPEC_SPIKES,True
SPEC_FWI_LWI,True
SPEC_SS_SAMP_QTY,True
COMMENTS,True
SPC_DTM,True
JCH_WAFER_CNT,True
SHIFT,True
CURR_STATUS,True
POST_CLEAN_SS_SAMP_QTY,True
REACT_NO,True
WAFER_CNT,True
WAFER_SIZE,True
CASS_ID_SAP,True
CURR_WFR_CNT,True
MV_NO,True
CO_NO,True
SHIP_TO_ADDRESS,True
SEQ,True
MV_NO,True
SHIP_EMAIL_NOTIF,True
WO_NO,True
CASS_NO,True
MV_NO,True
SLOT_NO,True
SLOT_NCR,True
SLOT_MET_NO,True
SLOT_MOVED_TO,True
SLOT_REP_WAFER_ID,True
SLOT_WAFER_ID,True
SEQ,True
MV_NO,True
SLOT_NO,True
CASS_NO,True
POCKET_NO,True
OUT_CASS_NO,True
OUT_SLOT_NO,True
WM_RDS_NO,True
ZONE,True
REJ_WAFER_ID,True
PREV_NCR_NO,True
REJ_MET_NO,True
MU_WO_NO,True
MU_STEP,True
MU_CASS,True
MU_SLOT,True
WO_NO,True
CASS_NO,True
MV_NO,True
MU_CASS_IDS_SAP,True
MV_NO,True
CO_NO,True
VREMIT_ADDR,True
SEQ,True
MV_NO,True
QUAL_REACTS,True
BLOCKED_REACTS,True
MET_NO,True
MV_NO,True
TW_TYPE,True
TW_CNT,True
TW_CODE,True
TW_CON,True
TW_RES,True
TW_RHO,True
TW_STRESS,True
TW_THICK,True
TW_TOOL,True
TW_TRANS,True
TW_SIG,True
TW_SIG_DTM,True
TW_HRS_SINCE_PERIOD,True
TW_HRS_ESC,True
TW_WAFER_ID,True
ID,True
PART_NO,True
STAGE,True
RECIPE_TIME,True
OPERATOR_TOUCH_TIME,True
RUNS_PER_WEEK,True
SEQ,True
MV_NO,True
CUST_PART_NO,True
PN_DESC,True
INBOUND_CUST_PART_NO,True
WO_NO,True
PROC_STEP_NO,True
OUT_CASS_NO,True
MV_NO,True
RDS_LS_ID,True
THICK_MIN_ALL,True
THICK_TARGET_ALL,True
THICK_MAX_ALL,True
THICK_UNITS_ALL,True
ID,True
WO_NO,True
RUN_ID,True
RDS_NO,True
RECIPE,True
PART_NO,True
PSN_NO,True
STAGE_NAME,True
TOOL_CLASS,True
TOOL,True
START_DTM,True
STOP_DTM,True
OPERATOR_START,True
OPERATOR_STOP,True
WFR_SCRIBE,True
REACTOR,True
SEQ,True
REACTOR,True
MODE,True
START_DATE,True
START_TIME,True
END_DATE,True
END_TIME,True
MODE_START_USER,True
MODE_FINISH_USER,True
WO,True
CUST_NO,True
REACTOR_LOG_ID,True
NOTES,True
END_DTM,True
HRS_IN_MODE,True
START_DTM,True
SEQ,True
MV_NO,True
MOD_ID,True
MOD_DATE,True
WO_NO,True
CASS_NO,True
MV_NO,True
NCR_KEYS,True
NCR_FINAL_SIG,True
NCR_FINAL_SIG_DTM,True
NCR_LOSS_BY,True
NCR_LOSS_COMMENT,True
NCR_LOSS_DESC,True
NCR_LOSS_STAGE,True
NCR_REJ_CNT,True
NCR_STATUS,True
ReacChangeKPI,True
Out,True
REACTOR,True
PrevReactor,True
THICK_TARGET,True
PREV_TARGET,True
Measure,True
Result,True
THICK_MAX,True
THICK_MIN,True
DATE_OUT,True
PROD_SPEC_ID,True
REACTOR_TYPE,True
PART_NUM,True
MET_NO,True
MV_NO,True
STRESS_BORON,True
STRESS_GEH4,True
STRESS_MPS,True
RDSid,True
WOid,True
DATE_OUT,True
InQty,True
OutQty,True
WFR_UNLOAD_QTY,True
RECIPE_NAME,True
RECIPE_NO,True
Scrap,True
YieldOuts,True
TimeIn,True
TimeOut,True
PT,True
Reactor,True
Workcenter,True
Custid,True
Customer,True
PSNid,True
Partid,True
Lotid,True
SAPBatchid,True
Radius,True
TThickness,True
Volume,True
Equiv8,True
APPT,True
WO_NO,True
RDS_COMP,True
EVENT,True
HOT,True
PSN_NO,True
RELEASED,True
CUST_NO,True
WO_STATUS,True
RDS_COUNT,True
NOTES,True
PART_NO,True
EPI_PART_NO,True
SCHED_DT,True
START_DATE,True
REACT_NO,True
START_TIME,True
LOCKED,True
TAR_THICK,True
TAR_RESIST,True
PROC_TIME,True
END_DATE,True
END_TIME,True
DOPANT,True
SOURCE_GAS,True
RUN_TYPE,True
QUALIFIED,True
BLOCKED,True
FIXED_PROC_TIME,True
STOPPAGE,True
LAST_MODIFIED_BY,True
LAST_MODIFIED_DATE,True
LAST_MODIFIED_TIME,True
WO_NO,True
CASS_NO,True
MV_NO,True
RDS_NO,True
RDS_FINAL_SIG,True
RDS_FINAL_SIG_DTM,True
WO_STEP_NO,True
WO_STEP_PS_NO,True
WO_STEP_PRE_CLEAN,True
RDS_RUN_STATUS,True
RDS_WFRS_OUT_NOMU,True
REACT_NO,True
MV_NO,True
UNLOAD_DTM,True
LOAD_CASS_ID,True
LOAD_DTM,True
UNLOAD_CASS_ID,True
LOAD_RDS,True
LOAD_RDS_DTM,True
UNLOAD_RDS,True
UNLOAD_RDS_DTM,True
APPT,True
MV_NO,True
WO_STEP_KEY,True
WO_NO,True
CASS_NO,True
MV_NO,True
WMI_KEY,True
WMI_SLOT_NO,True
WMI_RDS_NO,True
WMI_POCKET_NO,True
WMI_SLOT_NCR,True
WO_NO,True
CASS_NO,True
MV_NO,True
WMO_KEY,True
EPO_SLOT,True
WMO_RDS_NO,True
WMO_POCKET,True
WMO_SLOT_NCR,True
WO_NO,True
PROC_STEP_NO,True
OUT_CASS_NO,True
POST_CODE,True
POST_BOAT_ID,True
POST_SRD_NO,True
POST_EPI_SIG,True
POST_EPI_SIG_DTM,True
POST_PITS,True
POST_MOUNDS,True
POST_STACK_FAULTS,True
POST_SPOTS,True
POST_FOV,True
POST_BL_DEFECTS,True
POST_SPIKES,True
POST_SCRATCHES,True
POST_SCRATCH_LEN,True
LPD_FIRSTWAFER,True
LPD_POSTCLEAN,True
SHIFT,True
SUP_VER_SIG,True
SUP_VER_SIG_DTM,True
SHIP_NO,True
POST_CLEAN,True
MAKEUP_BOX,True
ADE_READ,True
PROMISE_SHIP_DT,True
IN_CLEANROOM,True
VOID,True
IN_PTO,True
CI_NO,True
TOOL_ID,True
TOOL_DESC,True
TOOL_TYPE,True
OUT_OF_SERVICE,True
VENDOR,True
LOCATION,True
LOCATIONX,True
AREA,True
CLASS,True
TOOL_WH_CD,True
TOOL_LOC_CD,True
BATCH,True
REACT_NO,True
EVENT_DTM,True
COMMENT,True
LOGGED_BY,True
EVENT_TYPE,True
REACT_MODE,True
RDS_NO,True
REACT_PROB_CAT,True
REACT_ESC_KEY,True
STOP_DTM,True
WO_NO,True
TOOL_ID,True
MV_NO,True
CURR_MODE_KEY,True
TUBE_ID,True
DESC,True
STATUS,True
NOTES,True
WO_NO,True
CASS_NO,True
MV_NO,True
HOLD_START_DTM,True
HOLD_START_USER,True
HOLD_START_REASON,True
HOLD_STOP_DTM,True
HOLD_STOP_USER,True
HOLD_STOP_REASON,True
HOLD_ENTITY,True
HOLD_ENTITY_ID,True
CASS_ID_SAP,True
HOLD_EXTENDED,True
SEQ,True
STATUS,True
TOT_REJ,True
REACTOR,True
LOSS_STAGE,True
ENTRY_DATE,True
ENTRY_TIME,True
WO_NO,True
WO_MAT_CASS_NO,True
DEPT_RESP,True
SHIFT,True
LOSS_COMMENTS,True
MV_NO,True
SEQ,True
CASS_SAP_BATCH_NO,True
WO_NO,True
PROC_STEP_NO,True
OUT_CASS_NO,True
MV_NO,True
HOLD_START_DTM,True
HOLD_START_USER,True
HOLD_START_REASON,True
HOLD_STOP_DTM,True
HOLD_STOP_USER,True
HOLD_STOP_REASON,True
WO_NO,True
CASS_NO,True
MV_NO,True
CLEAN_INSP_KEY,True
CI_STEP_NO,True
CI_STAGE,True
CI_CLEAN_TOOL,True
SEQ,True
ENTRY_ID,True
ENTRY_DATE,True
CHEMICAL_NAME,True
DATE_CHANGED,True
TIME_CHANGED,True
LOT_NUM,True
TECH_SIG,True
TUBE_ID,True
MV_NO,True
REACT_NO,True
INST_DTM,True
INST_REACT_HRS,True
INST_REACT_CYCLES,True
INST_RL_ID,True
RDS_WFR_CNT,True
REM_DTM,True
REM_REACT_HRS,True
REM_REACT_CYCLES,True
REM_RL_ID,True
RDS_NO,True
WO_NO,True
WO_STEP,True
CASS_NO,True
REACTOR,True
PRE_CI_KEY,True
WFR_CI_KEY,True
POST_CI_KEY,True
VER_WFR_CNT,True
LOAD_WFR_CNT,True
ENTER_BY,True
ENTER_DTM,True
VER_SIG,True
VER_SIG_DTM,True
PRE_SIG,True
PRE_SIG_DTM,True
LOAD_SIG,True
LOAD_SIG_DTM,True
WFR_SIG,True
WFR_SIG_DTM,True
UNLOAD_SIG,True
UNLOAD_SIG_DTM,True
POST_SIG,True
POST_SIG_DTM,True
FINAL_SIG,True
FINAL_SIG_DTM,True
SCHED_DT,True
BL_DEFECTS,True
STACK_FAULTS,True
SPIKES,True
SPECIAL_INST,True
REACT_IDLE_TIME,True
SHIFT,True
LAST_WAFER_RHO,True
LOAD_LOCK_SIDE,True
ADE_READ,True
FIN_WFR_CNT,True
INJECTORS,True
TUBE_ID,True
TUBE_GRADE,True
SUSCEPTOR_ID,True
SUPP_INST,True
SUPP_ENTRY_ID,True
SUPP_ENTRY_DTM,True
SUPP_SIG,True
SUPP_SIG_DTM,True
REACT_ACT_ESC_DTM,True
CANCELLED,True
VOID,True
PRE_CI_NO,True
WFR_CI_NO,True
POST_CI_NO,True
SCHED_WFR_QTY,True
BACK_SEAL,True
BURIED_LAYER,True
WAFER_SCRIBE,True
PHOS_DOPED_SUBSTRATE,True
VER_COMMENT,True
LOAD_COMMENT,True
UNLOAD_COMMENT,True
FINAL_COMMENT,True
CURR_WFR_CNT,True
CURR_WFR_CNT_REJ,True
CUST_CAPTIVE,True
CUST_NAME,True
CUST_NO,True
LOT_NO,True
PART_NO,True
PS_NO,True
REACTOR_TYPE,True
RECIPE_NAME,True
RECIPE_NO,True
SPEC_TYPE,True
WFR_UNLOAD_DAYS,True
WFR_UNLOAD_NIGHTS,True
WFR_UNLOAD_QTY,True
CASS_ID_SAP,True
REACT_TOOL_ID,True
SEQ,True
MV_NO,True
PART_NO,True
CUST_NO,True
EPI_PN,True
SALES_NOTES,True
SHIP_INST,True
SHIP_CUST_RDS,True
SHIP_COC_FRONT,True
SHIP_COC_BACK,True
SHIP_PARTIAL,True
SHIP_NCR_REJ,True
SHIP_FULL_TYPE,True
SHIP_BAG_REQ,True
SHIP_COC_FRONT_COPIES,True
SHIP_COC_BACK_COPIES,True
MONITOR_WAFER_LABEL,True
MAKEUP_WAFERS,True
TW_RET_INST,True
WMO_LOAD_CNT,True
RET_REJECTS,True
EPI_PRO_SHIP_SHORT,True
BILL_INST,True
CASS_SHIP_QTY,True
TR_SRP,True
TR_FTIR,True
TR_HGPROBE,True
TR_TENCOR,True
TR_STRESS,True
TR_TEST_WAFER,True
TR_SRP_WWAFER,True
TR_4PP,True
CUST_RDS_CLEANROOM_PAPER,True
CUST_NO,True
EPI_PN,True
MV_NO,True
SUBSTRATE_PART_NO,True
SUBSTRATE_MFR,True
SEQ,True
MV_NO,True
LOT_NUM,True
WO_NO,True
PROC_STEP_NO,True
OUT_CASS_NO,True
MV_NO,True
INV_DTM,True
INV_WH,True
INV_WH_DESC,True
INV_LOCATION,True
INV_LOC_DESC,True
INV_ACTION,True
INV_USER,True
INV_TAG,True
SEQ,True
DESC,True
ENTRY_ID,True
ENTRY_DATE,True
NON_PROD,True
RUN_DATA_REQUIRED,True
CUST_NO,True
EPI_PN,True
MV_NO,True
CUST_PART_NO,True
CUST_PART_REV,True
CUST_PART_NO_INBOUND,True
CUST_PART_DESC,True
RDS_NO,True
MV_NO,True
EX_UNLOAD,True
EX_UNLOAD_DTM,True
EX_UNLOAD_REASON,True
EX_LOAD,True
EX_LOAD_dTM,True
SEQ,True
ENTRY_ID,True
ENTRY_DATE,True
DESCRIPTION,True
CUST_ID,True
STATUS,True
PRE_EPI_VER,True
PROVEIN_MIN,True
FIRST_VER_INST,True
RECIPE_TYPE,True
UNLOAD_VER_INST,True
POST_EPI_VER_INST,True
SCHEDULING_NOTES,True
SALES_NOTES,True
SPEC_BILL_INST,True
SPEC_SHIP_INST,True
LOAD_VER,True
SHIP_CUST_RDS,True
SHIP_COC_FRONT,True
SHIP_COC_BACK,True
SHIP_NCR_REJ,True
FIRST_VER,True
SHIP_PARTIAL,True
SHIP_FULL_TYPE,True
SHIP_BAG_REQ,True
TR_SRP,True
TR_FTIR,True
TR_HGPROBE,True
TR_TENCOR,True
TR_STRESS,True
TR_TEST_WAFER,True
TR_SRP_WWAFER,True
SHIP_COC_FRONT_COPIES,True
SHIP_COC_BACK_COPIES,True
UNLOAD_VER,True
TR_4PP,True
HARD_COPY,True
PRE_PITS,True
PRE_MOUNDS,True
PRE_BL_DEFECTS,True
PRE_SPOTS,True
PRE_FOV,True
PRE_SCRATCHES,True
PRE_SCRATCH_LEN,True
PRE_LPD,True
POST_PITS,True
POST_MOUNDS,True
POST_BL_DEFECTS,True
POST_STACK_FAULTS,True
POST_SPOTS,True
POST_FOV,True
POST_SPIKES,True
POST_SCRATCHES,True
POST_SCRATCH_LEN,True
POST_LPD,True
SURFACE_SPEC_NOTES,True
PRE_BRIGHTLIGHT,True
PRE_SURFSCAN,True
PRE_MICROSCOPE,True
FIRST_BRIGHTLIGHT,True
FIRST_SURFSCAN,True
FIRST_MICROSCOPE,True
POST_CLEAN_BRIGHTLIGHT,True
POST_CLEAN_SURFSCAN,True
PRE_SURFSCAN_RECIPE,True
FIRST_SURFSCAN_RECIPE,True
POST_CLEAN_SURFSCAN_RECIPE,True
REACTOR_TYPE,True
POST_EPI_VER,True
FINAL_VER,True
PRE_EPI_VER_INST,True
LOAD_VER_INST,True
SUPPLIER_CODE,True
WAND_RESTRICTER,True
PINNED_SUSCEPTOR,True
TUBE_PRESSURE_TYPE,True
LAYER_TYPE,True
FINAL_VER_INST,True
MINUTES_PER_WAFER,True
MONITOR_WAFER_LABEL,True
PRE_SURF_DEFECTS,True
PRE_SURF_HAZE,True
POST_SURF_DEFECTS,True
POST_SURF_HAZE,True
POST_CLEAN_SURF_DEFECTS,True
POST_CLEAN_SURF_HAZE,True
RDS_CLEANROOM_PAPER,True
LW_RHO_MIN,True
LW_RHO_MAX,True
SUSCEPTOR_TYPE,True
MAKEUP_WAFERS,True
STD_OH_COST,True
MTL_COST,True
IR_FAB,True
TW_RET_INST,True
POST_FWI_LWI,True
POST_CLEAN_SS_SAMP_QTY,True
VERIFY_INSP_REQ,True
PI_PARTICLE_QUAL,True
WMO_LOAD_CNT,True
THICKFILM_MET,True
TEST_POINT_MAP,True
RET_REJECTS,True
CASS_SHIP_QTY,True
SMALL_REACTOR_DELTA,True
DEP_TIME_RATIO,True
EPI_PRO_SHIP_SHORT,True
SPEC_NEW_DEV,True
SPEC_SUBSTRATE,True
SPEC_EPI,True
SPEC_ADDTL,True
SPEC_PRE_PROD,True
CUST_NAME,True
MERCHANT,True
SUB_ORIENTATION,True
SUB_SUPPLIED_BY,True
SUB_WAFER_DESC,True
SUB_WAFER_INCHES,True
SUB_WAFER_MM,True
SUB_WAFER_SIZE,True
SUB_WAFER_TYPE,True
WO_NO,True
PROC_STEP_NO,True
OUT_CASS_NO,True
MV_NO,True
SLOT_NO,True
RDS,True
RDS_REACT_NO,True
RDS_CURR_STATUS,True
POCKET,True
ZONE,True
IN_CASS_NO,True
IN_SLOT_NO,True
SLOT_NCR,True
MU_WO_NO,True
MU_WO_STEP,True
MU_CASS_NO,True
MU_SLOT_NO,True
UMW_CASS_ID,True
UMW_SLOT_NO,True
MU_BY,True
CUST_NO,True
EPI_PN,True
MV_NO,True
SPEC_NO,True
SPEC_DESC,True
SPEC_REV,True
SPEC_REV_DT,True
SPEC_HARDCOPY,True
RDS_NO,True
MV_NO,True
POCKET,True
POCKET_CHAR,True
ZONE,True
IN_CASS_NO,True
IN_SLOT_NO,True
OUT_CASS_NO,True
OUT_SLOT_NO,True
WAFER_CHAR,True
WAFER_SCRIBE,True
WO,True
MV_NO,True
WO_MAT_CASS_NO,True
WO_MAT_LOT_NO,True
WO_MAT_WAFER_QTY,True
WO_MAT_CUST_PART_NO,True
WO_MAT_SUB_PART_NO,True
WO_MAT_VEND_CD,True
WO_MAT_EPI_PART_NO,True
WO_MAT_RX_DTM,True
WO_MAT_REL_DTM,True
WO_MAT_CURR_STATUS,True
WO_MAT_SAP_TX_DTM,True
SAP_BATCH_NO,True
WO_MAT_SAP_YIELD,True
WO_MAT_SAP_CONFIRM_SCRAP,True
WO_MAT_SAP_GR_QTY,True
WO_MAT_SAP_RAW_SCRAP_QTY,True
WO_MAT_SAP_PROD_TEST_QTY,True
WO_MAT_SAP_MU_QTY,True
MET_NO,True
RDS_NO,True
LS_ID,True
ZONE,True
SPEC_DOPANT,True
SPEC_RECIPE,True
SPEC_RECIPE_NAME,True
SPEC_THICK_MIN,True
SPEC_THICK_TARGET,True
SPEC_THICK_MAX,True
SPEC_THICK_UNITS,True
SPEC_THICK_MTOOL,True
SPEC_THICK_MTYPE,True
SPEC_THICK_MRECIPE,True
SPEC_THICK_MFREQ,True
SPEC_THICK_MPROVEIN,True
SPEC_THICK_MFIRST,True
SPEC_THICK_MLAST,True
SPEC_THICK_MSPC,True
SPEC_THICK_MOVERGROW,True
SPEC_RES_MIN,True
SPEC_RES_TARGET,True
SPEC_RES_MAX,True
SPEC_RES_UNITS,True
SPEC_RES_MTOOL,True
SPEC_RES_MTYPE,True
SPEC_RES_MRECIPE,True
SPEC_RES_MFREQ,True
SPEC_RES_MPROVEIN,True
SPEC_RES_MFIRST,True
SPEC_RES_MLAST,True
SPEC_RES_MSPC,True
SPEC_RES_MOVERGROW,True
SPEC_CON_UNITS,True
SPEC_CON_MTOOL,True
SPEC_CON_MTYPE,True
SPEC_CON_MRECIPE,True
SPEC_CON_MFREQ,True
SPEC_CON_MPROVEIN,True
SPEC_CON_MFIRST,True
SPEC_CON_MLAST,True
SPEC_CON_MSPC,True
SPEC_CON_MOVERGROW,True
SPEC_STRESS_MIN,True
SPEC_STRESS_TARGET,True
SPEC_STRESS_MAX,True
SPEC_STRESS_UNITS,True
SPEC_STRESS_MTOOL,True
SPEC_STRESS_MTYPE,True
SPEC_STRESS_MRECIPE,True
SPEC_STRESS_MFREQ,True
SPEC_STRESS_MPROVEIN,True
SPEC_STRESS_MFIRST,True
SPEC_STRESS_MLAST,True
SPEC_STRESS_MSPC,True
SPEC_STRESS_MOVERGROW,True
THICK_OVERGROW_AVG,True
HGCV_MEAN,True
HGCV_STDV,True
THICK_AVG,True
THICK_STDV,True
THICK_UNIF,True
THICK_MIN,True
THICK_MAX,True
SHEETRHO_AVG,True
SHEETRHO_STDV,True
SHEETRHO_UNIF,True
SHEETRHO_MIN,True
SHEETRHO_MAX,True
RES_AVG,True
RES_STDV,True
RES_UNIF,True
RES_MIN,True
RES_MAX,True
SPEC_TRANS,True
SPEC_TRANS_MEASUREMENT,True
WAFER_SIZE,True
SUB_ORIENTATION,True
ASET_RESULTS,True
REACTOR_TYPE,True
TEST_POINT_MAP,True
HGCV1_RES_AVG,True
HGCV1_RES_STDV,True
HGCV1_RES_UNIF,True
HGCV1_RES_MIN,True
HGCV1_RES_MAX,True
SPC_DTM,True
SPEC_CRES_MIN,True
SPEC_CRES_TARGET,True
SPEC_CRES_MAX,True
SPEC_CRES_UNITS,True
SPEC_CRES_MTOOL,True
SPEC_CRES_MTYPE,True
SPEC_CRES_MRECIPE,True
SPEC_CRES_MFREQ,True
SPEC_CRES_MPROVEIN,True
SPEC_CRES_MFIRST,True
SPEC_CRES_MLAST,True
SPEC_CRES_MSPC,True
SPEC_CRES_MOVERGROW,True
L80_THICK,True
L70_THICK,True
L60_THICK,True
L50_THICK,True
L40_THICK,True
L30_THICK,True
L20_THICK,True
L10_THICK,True
C_THICK,True
R10_THICK,True
R20_THICK,True
R30_THICK,True
R40_THICK,True
R50_THICK,True
R60_THICK,True
R70_THICK,True
R80_THICK,True
L80_RES,True
L70_RES,True
L60_RES,True
L50_RES,True
L40_RES,True
L30_RES,True
L20_RES,True
L10_RES,True
C_RES,True
R10_RES,True
R20_RES,True
R30_RES,True
R40_RES,True
R50_RES,True
R60_RES,True
R70_RES,True
R80_RES,True
L80_SHEET_RHO,True
L70_SHEET_RHO,True
L60_SHEET_RHO,True
L50_SHEET_RHO,True
L40_SHEET_RHO,True
L30_SHEET_RHO,True
L20_SHEET_RHO,True
L10_SHEET_RHO,True
C_SHEET_RHO,True
R10_SHEET_RHO,True
R20_SHEET_RHO,True
R30_SHEET_RHO,True
R40_SHEET_RHO,True
R50_SHEET_RHO,True
